order_item_id,order_id,product_id,quantity,unit_price
1151,385,20,3,321.8
1152,385,29,2,235.36
1153,386,9,3,199.78
1154,386,10,3,264.29
1155,386,33,2,167.3
1156,386,38,3,323.23
1157,386,2,2,163.39
1158,387,28,2,272.86
1159,388,33,2,167.3
1160,388,18,1,378.66
1161,389,21,3,394.67
1162,389,24,3,336.85
1163,389,8,3,414.68
1164,389,3,3,275.19
1165,389,17,2,204.12
1166,390,38,1,323.23
1167,390,15,2,58.01
1168,391,23,1,214.98
1169,391,13,2,136.95
1170,392,31,1,68.91
1171,392,36,2,187.26
1172,392,4,3,147.85
1173,392,15,3,58.01
1174,392,34,2,303.68
1175,393,9,2,199.78
1176,393,23,1,214.98
1177,393,7,3,252.32
1178,393,19,2,266.44
1179,394,32,1,177.8
1180,394,37,2,464.94
1181,394,31,3,68.91
1182,395,23,1,214.98
1183,395,31,3,68.91
1184,395,24,1,336.85
1185,395,22,1,58.11
1186,396,35,2,130.31
1187,396,18,3,378.66
1188,396,10,3,264.29
1189,396,2,2,163.39
1190,396,4,2,147.85
1191,397,22,2,58.11
1192,397,23,1,214.98
1193,397,30,3,17.71
1194,397,24,2,336.85
1195,397,7,1,252.32
1196,398,37,3,464.94
1197,399,40,3,241.88
1198,399,19,2,266.44
1199,400,19,3,266.44
1200,401,34,3,303.68
1201,401,15,3,58.01
1202,401,1,1,108.61
1203,401,35,2,130.31
1204,402,13,3,136.95
1205,402,36,2,187.26
1206,403,15,2,58.01
1207,403,7,1,252.32
1208,403,37,3,464.94
1209,403,16,3,305.12
1210,403,3,1,275.19
1211,404,18,2,378.66
1212,405,10,2,264.29
1213,405,15,1,58.01
1214,405,29,3,235.36
1215,406,21,1,394.67
1216,406,20,3,321.8
1217,406,7,3,252.32
1218,407,10,3,264.29
1219,407,40,3,241.88
1220,407,2,2,163.39
1221,407,36,2,187.26
1222,408,30,2,17.71
1223,408,8,2,414.68
1224,409,27,1,114.9
1225,410,33,2,167.3
1226,411,40,2,241.88
1227,411,27,3,114.9
1228,411,10,2,264.29
1229,411,36,2,187.26
1230,411,20,3,321.8
1231,412,23,1,214.98
1232,413,30,3,17.71
1233,413,4,1,147.85
1234,413,38,1,323.23
1235,413,23,2,214.98
1236,414,7,2,252.32
1237,414,27,1,114.9
1238,414,28,3,272.86
1239,415,26,1,182.03
1240,415,17,3,204.12
1241,415,12,2,325.29
1242,415,16,3,305.12
1243,416,6,3,422.95
1244,417,10,2,264.29
1245,417,19,2,266.44
1246,418,30,1,17.71
1247,418,19,1,266.44
1248,418,15,1,58.01
1249,419,40,1,241.88
1250,419,37,2,464.94
1251,419,24,2,336.85
1252,420,7,3,252.32
1253,420,20,3,321.8
1254,420,1,1,108.61
1255,420,23,1,214.98
1256,421,9,2,199.78
1257,421,18,3,378.66
1258,422,22,3,58.11
1259,422,5,2,363.5
1260,422,28,2,272.86
1261,422,18,1,378.66
1262,423,3,1,275.19
1263,423,14,1,126.74
1264,423,37,2,464.94
1265,423,39,1,213.32
1266,424,38,3,323.23
1267,424,12,2,325.29
1268,424,5,3,363.5
1269,424,26,1,182.03
1270,425,18,2,378.66
1271,425,22,2,58.11
1272,425,33,3,167.3
1273,425,40,2,241.88
1274,426,8,2,414.68
1275,426,4,3,147.85
1276,427,40,3,241.88
1277,427,5,1,363.5
1278,427,23,3,214.98
1279,427,15,1,58.01
1280,428,26,1,182.03
1281,428,35,1,130.31
1282,428,3,2,275.19
1283,429,2,1,163.39
1284,430,13,3,136.95
1285,430,7,1,252.32
1286,430,33,2,167.3
1287,430,29,3,235.36
1288,431,27,3,114.9
1289,431,22,3,58.11
1290,431,10,1,264.29
1291,431,18,3,378.66
1292,431,33,1,167.3
1293,432,14,3,126.74
1294,432,39,3,213.32
1295,432,17,2,204.12
1296,433,6,1,422.95
1297,433,9,3,199.78
1298,434,7,2,252.32
1299,434,23,1,214.98
1300,434,6,2,422.95
1301,434,18,2,378.66
1302,435,18,3,378.66
1303,435,39,2,213.32
1304,435,27,2,114.9
1305,435,10,1,264.29
1306,435,30,3,17.71
1307,436,38,1,323.23
1308,436,9,1,199.78
1309,436,5,3,363.5
1310,436,22,2,58.11
1311,437,18,1,378.66
1312,437,5,1,363.5
1313,437,37,2,464.94
1314,438,7,2,252.32
1315,438,1,1,108.61
1316,439,22,2,58.11
1317,439,20,1,321.8
1318,439,40,2,241.88
1319,439,5,3,363.5
1320,439,14,2,126.74
1321,440,31,2,68.91
1322,440,28,1,272.86
1323,440,38,2,323.23
1324,441,14,2,126.74
1325,441,16,3,305.12
1326,441,19,3,266.44
1327,441,31,2,68.91
1328,441,1,3,108.61
1329,442,23,2,214.98
1330,443,28,2,272.86
1331,444,21,3,394.67
1332,444,32,1,177.8
1333,445,30,2,17.71
1334,445,10,1,264.29
1335,445,7,1,252.32
1336,446,21,3,394.67
1337,446,1,3,108.61
1338,446,40,3,241.88
1339,446,39,1,213.32
1340,447,20,3,321.8
1341,448,17,1,204.12
1342,449,28,2,272.86
1343,449,39,1,213.32
1344,449,34,3,303.68
1345,449,29,1,235.36
1346,450,35,1,130.31
1347,450,32,3,177.8
1348,450,22,1,58.11
1349,450,2,2,163.39
1350,451,2,1,163.39
1351,451,30,2,17.71
1352,451,31,2,68.91
1353,451,24,3,336.85
1354,451,36,2,187.26
1355,452,9,1,199.78
1356,452,18,2,378.66
1357,452,35,2,130.31
1358,452,38,3,323.23
1359,453,34,1,303.68
1360,453,24,1,336.85
1361,453,28,2,272.86
1362,453,29,3,235.36
1363,454,40,1,241.88
1364,454,17,2,204.12
1365,455,17,2,204.12
1366,455,11,3,48.15
1367,456,22,3,58.11
1368,456,21,1,394.67
1369,456,32,2,177.8
1370,456,6,1,422.95
1371,456,39,2,213.32
1372,457,7,1,252.32
1373,458,33,2,167.3
1374,459,31,2,68.91
1375,459,40,2,241.88
1376,459,38,1,323.23
1377,459,15,3,58.01
1378,460,24,2,336.85
1379,460,7,2,252.32
1380,461,17,3,204.12
1381,461,35,1,130.31
1382,461,7,1,252.32
1383,462,11,3,48.15
1384,462,2,1,163.39
1385,462,17,3,204.12
1386,462,16,2,305.12
1387,462,25,2,157.97
1388,463,23,1,214.98
1389,463,34,3,303.68
1390,463,13,3,136.95
1391,463,32,1,177.8
1392,463,33,3,167.3
1393,464,2,2,163.39
1394,465,4,2,147.85
1395,465,40,2,241.88
1396,465,7,2,252.32
1397,466,38,1,323.23
1398,466,24,2,336.85
1399,466,5,3,363.5
1400,466,8,1,414.68
1401,467,19,1,266.44
1402,468,15,1,58.01
1403,468,11,3,48.15
1404,468,10,2,264.29
1405,469,32,3,177.8
1406,469,18,2,378.66
1407,470,28,1,272.86
1408,470,8,3,414.68
1409,470,18,2,378.66
1410,470,7,1,252.32
1411,470,6,3,422.95
1412,471,20,3,321.8
1413,471,30,1,17.71
1414,471,35,3,130.31
1415,471,39,2,213.32
1416,471,16,1,305.12
1417,472,31,1,68.91
1418,473,33,2,167.3
1419,474,40,1,241.88
1420,474,1,3,108.61
1421,474,28,2,272.86
1422,474,27,3,114.9
1423,474,7,3,252.32
1424,475,39,3,213.32
1425,475,23,2,214.98
1426,475,4,3,147.85
1427,476,5,2,363.5
1428,477,36,3,187.26
1429,478,38,2,323.23
1430,478,27,1,114.9
1431,478,16,1,305.12
1432,478,13,1,136.95
1433,478,4,2,147.85
1434,479,33,1,167.3
1435,479,12,2,325.29
1436,479,15,3,58.01
1437,479,8,2,414.68
1438,479,11,1,48.15
1439,480,38,1,323.23
1440,480,7,1,252.32
1441,480,35,1,130.31
1442,481,37,3,464.94
1443,481,11,3,48.15
1444,481,22,2,58.11
1445,481,9,3,199.78
1446,482,38,1,323.23
1447,482,27,2,114.9
1448,482,34,1,303.68
1449,483,7,2,252.32
1450,483,3,2,275.19
1451,484,16,3,305.12
1452,484,32,1,177.8
1453,485,13,3,136.95
1454,486,12,1,325.29
1455,487,36,2,187.26
1456,487,16,3,305.12
1457,487,15,2,58.01
1458,487,2,2,163.39
1459,488,7,1,252.32
1460,488,27,2,114.9
1461,488,6,3,422.95
1462,489,21,1,394.67
1463,489,36,2,187.26
1464,489,33,2,167.3
1465,490,5,1,363.5
1466,490,27,2,114.9
1467,490,30,1,17.71
1468,491,33,2,167.3
1469,491,20,2,321.8
1470,491,16,2,305.12
1471,492,19,1,266.44
1472,492,23,1,214.98
1473,492,33,1,167.3
1474,492,18,3,378.66
1475,493,16,3,305.12
1476,493,40,3,241.88
1477,494,30,2,17.71
1478,495,2,1,163.39
1479,495,1,1,108.61
1480,495,7,3,252.32
1481,495,3,2,275.19
1482,496,21,3,394.67
1483,496,17,3,204.12
1484,496,27,3,114.9
1485,497,21,3,394.67
1486,497,23,3,214.98
1487,497,24,1,336.85
1488,497,10,2,264.29
1489,498,4,3,147.85
1490,499,32,1,177.8
1491,499,17,3,204.12
1492,500,5,2,363.5
1493,500,7,2,252.32
1494,500,14,1,126.74
1495,501,39,2,213.32
1496,501,9,2,199.78
1497,502,17,2,204.12
1498,502,7,1,252.32
1499,503,17,3,204.12
1500,503,36,3,187.26
1501,503,12,1,325.29
1502,503,14,2,126.74
1503,504,6,2,422.95
1504,504,7,2,252.32
1505,504,8,1,414.68
1506,504,19,3,266.44
1507,504,23,2,214.98
1508,505,24,1,336.85
1509,506,39,3,213.32
1510,506,2,2,163.39
1511,506,8,1,414.68
1512,507,37,2,464.94
1513,507,4,2,147.85
1514,507,21,2,394.67
1515,507,6,3,422.95
1516,508,1,2,108.61
1517,508,7,3,252.32
1518,508,12,1,325.29
1519,509,14,3,126.74
1520,509,11,3,48.15
1521,509,7,1,252.32
1522,509,34,3,303.68
1523,509,13,3,136.95
1524,510,14,3,126.74
1525,510,10,2,264.29
1526,511,28,3,272.86
1527,511,16,2,305.12
1528,511,38,1,323.23
1529,512,31,2,68.91
1530,512,8,3,414.68
1531,513,30,3,17.71
1532,513,19,3,266.44
1533,514,6,1,422.95
1534,514,15,3,58.01
1535,515,23,3,214.98
1536,515,17,3,204.12
1537,515,4,2,147.85
1538,516,14,1,126.74
1539,516,4,3,147.85
1540,517,13,2,136.95
1541,517,27,3,114.9
1542,517,20,3,321.8
1543,518,12,1,325.29
1544,518,22,1,58.11
1545,518,21,2,394.67
1546,519,37,1,464.94
1547,519,31,2,68.91
1548,519,22,3,58.11
1549,519,8,3,414.68
1550,519,21,2,394.67
1551,520,37,3,464.94
1552,520,8,3,414.68
1553,520,3,2,275.19
1554,520,18,3,378.66
1555,520,31,3,68.91
1556,521,12,1,325.29
1557,521,36,3,187.26
1558,522,28,3,272.86
1559,522,30,2,17.71
1560,522,34,3,303.68
1561,522,19,1,266.44
1562,522,26,1,182.03
1563,523,9,2,199.78
1564,523,20,2,321.8
1565,523,10,2,264.29
1566,524,4,1,147.85
1567,524,15,3,58.01
1568,524,37,2,464.94
1569,524,21,2,394.67
1570,525,7,3,252.32
1571,525,29,3,235.36
1572,525,40,3,241.88
1573,525,13,1,136.95
1574,525,24,1,336.85
1575,526,11,3,48.15
1576,526,19,1,266.44
1577,526,26,3,182.03
1578,526,30,1,17.71
1579,527,33,2,167.3
1580,527,36,2,187.26
1581,527,12,3,325.29
1582,527,25,2,157.97
1583,528,24,1,336.85
1584,529,14,2,126.74
1585,529,21,1,394.67
1586,530,6,3,422.95
1587,530,3,2,275.19
1588,530,19,3,266.44
1589,530,35,2,130.31
1590,530,27,2,114.9
1591,531,31,3,68.91
1592,531,9,3,199.78
1593,531,3,1,275.19
1594,532,27,3,114.9
1595,532,39,1,213.32
1596,532,22,3,58.11
1597,532,21,3,394.67
1598,532,4,3,147.85
1599,533,8,3,414.68
1600,533,26,3,182.03
1601,533,37,1,464.94
1602,534,31,1,68.91
1603,534,23,1,214.98
1604,535,34,1,303.68
1605,536,33,2,167.3
1606,536,39,2,213.32
1607,536,23,1,214.98
1608,537,31,1,68.91
1609,537,5,1,363.5
1610,537,29,3,235.36
1611,537,35,2,130.31
1612,537,32,1,177.8
1613,538,30,2,17.71
1614,539,22,1,58.11
1615,539,34,1,303.68
1616,540,13,1,136.95
1617,541,32,3,177.8
1618,542,38,3,323.23
1619,542,8,1,414.68
1620,542,17,2,204.12
1621,543,25,2,157.97
1622,543,28,3,272.86
1623,543,31,1,68.91
1624,544,29,2,235.36
1625,544,13,1,136.95
1626,545,16,1,305.12
1627,545,25,1,157.97
1628,545,18,3,378.66
1629,546,11,3,48.15
1630,546,3,3,275.19
1631,546,31,1,68.91
1632,546,28,3,272.86
1633,547,17,2,204.12
1634,547,19,3,266.44
1635,547,2,1,163.39
1636,548,40,1,241.88
1637,548,18,2,378.66
1638,548,19,2,266.44
1639,549,35,3,130.31
1640,550,32,2,177.8
1641,550,6,1,422.95
1642,550,30,3,17.71
1643,551,24,3,336.85
1644,551,35,2,130.31
1645,551,39,1,213.32
1646,551,34,1,303.68
1647,552,30,1,17.71
1648,552,26,2,182.03
1649,552,18,3,378.66
1650,552,37,1,464.94
1651,553,8,2,414.68
1652,553,38,2,323.23
1653,553,24,2,336.85
1654,553,34,3,303.68
1655,554,33,1,167.3
1656,554,8,1,414.68
1657,554,11,3,48.15
1658,554,32,1,177.8
1659,555,21,3,394.67
1660,555,29,3,235.36
1661,556,21,2,394.67
1662,556,33,1,167.3
1663,556,5,3,363.5
1664,556,29,3,235.36
1665,557,15,2,58.01
1666,557,7,2,252.32
1667,557,37,2,464.94
1668,557,3,1,275.19
1669,558,4,3,147.85
1670,558,1,3,108.61
1671,558,24,2,336.85
1672,558,26,2,182.03
1673,558,18,2,378.66
1674,559,39,2,213.32
1675,559,14,1,126.74
1676,559,1,1,108.61
1677,559,3,2,275.19
1678,559,8,1,414.68
1679,560,28,2,272.86
1680,560,11,1,48.15
1681,560,7,2,252.32
1682,560,10,2,264.29
1683,561,31,3,68.91
1684,561,30,2,17.71
1685,561,18,2,378.66
1686,561,3,3,275.19
1687,561,15,1,58.01
1688,562,9,1,199.78
1689,562,2,3,163.39
1690,562,13,3,136.95
1691,563,11,2,48.15
1692,563,4,3,147.85
1693,563,39,3,213.32
1694,564,11,3,48.15
1695,564,2,3,163.39
1696,564,6,2,422.95
1697,564,14,2,126.74
1698,565,39,2,213.32
1699,565,25,1,157.97
1700,565,2,3,163.39
1701,565,28,1,272.86
1702,566,35,3,130.31
1703,566,5,1,363.5
1704,566,9,3,199.78
1705,567,11,1,48.15
1706,567,18,2,378.66
1707,567,29,3,235.36
1708,567,28,1,272.86
1709,568,9,1,199.78
1710,568,14,2,126.74
1711,568,27,1,114.9
1712,568,17,1,204.12
1713,569,2,1,163.39
1714,570,7,1,252.32
1715,570,27,3,114.9
1716,570,24,3,336.85
1717,570,4,2,147.85
1718,571,38,3,323.23
1719,571,7,3,252.32
1720,571,29,1,235.36
1721,572,23,2,214.98
1722,572,9,2,199.78
1723,572,21,3,394.67
1724,572,34,2,303.68
1725,572,11,1,48.15
1726,573,11,3,48.15
1727,573,38,1,323.23
1728,573,39,2,213.32
1729,573,9,1,199.78
1730,574,1,2,108.61
1731,574,37,2,464.94
1732,574,6,2,422.95
1733,575,22,1,58.11
1734,575,5,2,363.5
1735,576,7,2,252.32
1736,577,34,3,303.68
1737,577,28,2,272.86
1738,577,10,3,264.29
1739,577,2,2,163.39
1740,578,24,1,336.85
1741,578,22,1,58.11
1742,578,19,1,266.44
1743,579,36,3,187.26
1744,579,9,1,199.78
1745,579,40,1,241.88
1746,579,2,3,163.39
1747,580,19,2,266.44
1748,580,16,1,305.12
1749,580,20,1,321.8
1750,581,17,1,204.12
1751,581,33,2,167.3
1752,581,2,3,163.39
1753,581,23,1,214.98
1754,582,13,2,136.95
1755,582,14,1,126.74
1756,582,3,3,275.19
1757,582,18,2,378.66
1758,582,37,3,464.94
1759,583,3,1,275.19
1760,584,2,3,163.39
1761,584,21,3,394.67
1762,584,29,3,235.36
1763,584,37,1,464.94
1764,584,20,2,321.8
1765,585,18,2,378.66
1766,585,16,1,305.12
1767,585,1,1,108.61
1768,585,24,1,336.85
1769,585,38,3,323.23
1770,586,37,3,464.94
1771,587,8,1,414.68
1772,588,3,2,275.19
1773,589,38,2,323.23
1774,590,34,3,303.68
1775,590,9,2,199.78
1776,591,30,2,17.71
1777,591,23,3,214.98
1778,591,40,3,241.88
1779,591,6,1,422.95
1780,592,21,3,394.67
1781,593,39,1,213.32
1782,593,20,1,321.8
1783,593,31,1,68.91
1784,593,36,1,187.26
1785,594,6,3,422.95
1786,594,4,3,147.85
1787,594,3,1,275.19
1788,595,22,3,58.11
1789,595,31,2,68.91
1790,595,4,3,147.85
1791,595,3,1,275.19
1792,595,11,3,48.15
1793,596,20,1,321.8
1794,597,31,3,68.91
1795,597,5,3,363.5
1796,597,22,3,58.11
1797,598,28,2,272.86
1798,598,23,3,214.98
1799,599,7,2,252.32
1800,599,4,2,147.85
1801,600,30,1,17.71
1802,600,32,1,177.8
1803,601,3,2,275.19
1804,601,26,2,182.03
1805,601,19,1,266.44
1806,602,24,1,336.85
1807,602,33,3,167.3
1808,603,7,3,252.32
1809,603,22,1,58.11
1810,603,11,2,48.15
1811,603,9,3,199.78
1812,604,26,1,182.03
1813,605,4,2,147.85
1814,605,9,3,199.78
1815,606,6,2,422.95
1816,606,10,1,264.29
1817,606,2,2,163.39
1818,607,32,1,177.8
1819,607,13,3,136.95
1820,607,36,2,187.26
1821,608,2,1,163.39
1822,608,6,1,422.95
1823,608,16,1,305.12
1824,609,16,2,305.12
1825,609,38,3,323.23
1826,610,19,1,266.44
1827,610,23,1,214.98
1828,611,28,1,272.86
1829,611,7,3,252.32
1830,611,29,2,235.36
1831,611,5,1,363.5
1832,612,38,1,323.23
1833,612,33,1,167.3
1834,612,17,3,204.12
1835,612,26,3,182.03
1836,613,5,2,363.5
1837,614,16,1,305.12
1838,614,4,1,147.85
1839,614,12,3,325.29
1840,615,38,2,323.23
1841,615,14,1,126.74
1842,615,4,2,147.85
1843,615,26,1,182.03
1844,616,6,2,422.95
1845,617,36,1,187.26
1846,617,34,2,303.68
1847,617,5,3,363.5
1848,618,9,1,199.78
1849,619,4,1,147.85
1850,619,28,2,272.86
1851,619,2,1,163.39
1852,619,25,1,157.97
1853,620,24,1,336.85
1854,621,16,1,305.12
1855,621,14,1,126.74
1856,621,9,3,199.78
1857,621,18,3,378.66
1858,622,11,3,48.15
1859,623,13,3,136.95
1860,624,9,3,199.78
1861,624,37,2,464.94
1862,624,17,1,204.12
1863,625,13,1,136.95
1864,626,9,3,199.78
1865,626,15,1,58.01
1866,626,7,3,252.32
1867,626,23,2,214.98
1868,627,32,3,177.8
1869,627,8,1,414.68
1870,627,36,2,187.26
1871,627,10,2,264.29
1872,627,30,2,17.71
1873,628,13,3,136.95
1874,629,32,3,177.8
1875,629,24,1,336.85
1876,629,9,2,199.78
1877,630,13,1,136.95
1878,630,21,2,394.67
1879,630,31,1,68.91
1880,631,35,1,130.31
1881,631,26,2,182.03
1882,632,14,2,126.74
1883,633,36,2,187.26
1884,633,12,3,325.29
1885,633,3,1,275.19
1886,633,10,3,264.29
1887,633,28,3,272.86
1888,634,36,1,187.26
1889,634,27,2,114.9
1890,635,16,2,305.12
1891,635,35,1,130.31
1892,635,40,3,241.88
1893,636,30,2,17.71
1894,636,5,2,363.5
1895,636,34,2,303.68
1896,637,40,2,241.88
1897,637,17,2,204.12
1898,637,4,1,147.85
1899,638,19,2,266.44
1900,638,5,3,363.5
1901,638,2,3,163.39
1902,638,1,2,108.61
1903,638,16,1,305.12
1904,639,15,1,58.01
1905,640,26,3,182.03
1906,640,34,1,303.68
1907,640,3,1,275.19
1908,641,28,1,272.86
1909,641,6,3,422.95
1910,641,39,3,213.32
1911,641,34,2,303.68
1912,642,7,1,252.32
1913,642,14,1,126.74
1914,642,30,1,17.71
1915,642,33,2,167.3
1916,642,37,2,464.94
1917,643,18,1,378.66
1918,644,30,1,17.71
1919,644,7,1,252.32
1920,644,40,1,241.88
1921,644,13,1,136.95
1922,644,29,1,235.36
1923,645,26,2,182.03
1924,645,36,1,187.26
1925,645,22,3,58.11
1926,645,1,3,108.61
1927,645,13,1,136.95
1928,646,24,3,336.85
1929,646,2,1,163.39
1930,646,1,2,108.61
1931,646,20,1,321.8
1932,646,5,1,363.5
1933,647,31,2,68.91
1934,647,18,2,378.66
1935,647,40,2,241.88
1936,647,9,2,199.78
1937,647,34,1,303.68
1938,648,12,1,325.29
1939,649,13,2,136.95
1940,649,32,3,177.8
1941,650,5,3,363.5
1942,651,27,3,114.9
1943,651,10,2,264.29
1944,651,23,2,214.98
1945,652,27,2,114.9
1946,652,14,2,126.74
1947,653,17,1,204.12
1948,653,21,1,394.67
1949,654,10,3,264.29
1950,655,17,2,204.12
1951,655,14,2,126.74
1952,655,9,2,199.78
1953,655,8,3,414.68
1954,656,16,1,305.12
1955,656,5,2,363.5
1956,656,4,2,147.85
1957,657,9,3,199.78
1958,657,37,1,464.94
1959,657,8,3,414.68
1960,657,10,2,264.29
1961,658,3,2,275.19
1962,659,6,3,422.95
1963,659,3,3,275.19
1964,659,11,2,48.15
1965,660,17,3,204.12
1966,660,31,3,68.91
1967,660,11,2,48.15
1968,660,4,2,147.85
1969,661,34,1,303.68
1970,661,19,3,266.44
1971,662,37,2,464.94
1972,662,2,1,163.39
1973,662,3,1,275.19
1974,662,22,3,58.11
1975,663,22,1,58.11
1976,663,26,3,182.03
1977,663,15,1,58.01
1978,664,34,2,303.68
1979,664,16,1,305.12
1980,665,33,3,167.3
1981,665,20,2,321.8
1982,665,31,2,68.91
1983,665,38,1,323.23
1984,665,13,3,136.95
1985,666,4,1,147.85
1986,666,14,1,126.74
1987,666,32,2,177.8
1988,666,18,1,378.66
1989,667,22,1,58.11
1990,667,1,2,108.61
1991,667,39,1,213.32
1992,668,11,3,48.15
1993,668,33,2,167.3
1994,668,8,1,414.68
1995,668,17,2,204.12
1996,669,40,3,241.88
1997,669,36,3,187.26
1998,669,8,2,414.68
1999,670,5,3,363.5
2000,670,28,3,272.86
2001,670,34,2,303.68
2002,671,9,2,199.78
2003,671,21,3,394.67
2004,671,24,1,336.85
2005,671,3,2,275.19
2006,672,33,1,167.3
2007,672,28,3,272.86
2008,672,31,3,68.91
2009,672,29,2,235.36
2010,672,9,2,199.78
2011,673,7,2,252.32
2012,673,10,3,264.29
2013,673,21,3,394.67
2014,673,5,3,363.5
2015,673,25,1,157.97
2016,674,5,1,363.5
2017,675,33,2,167.3
2018,675,32,2,177.8
2019,676,34,3,303.68
2020,676,25,1,157.97
2021,676,11,2,48.15
2022,676,29,1,235.36
2023,677,9,3,199.78
2024,677,38,3,323.23
2025,678,20,1,321.8
2026,679,38,2,323.23
2027,679,29,3,235.36
2028,680,6,2,422.95
2029,680,34,3,303.68
2030,680,19,1,266.44
2031,680,39,1,213.32
2032,680,32,3,177.8
2033,681,19,3,266.44
2034,682,21,1,394.67
2035,682,10,2,264.29
2036,682,18,1,378.66
2037,682,19,1,266.44
2038,683,25,1,157.97
2039,683,7,1,252.32
2040,683,13,1,136.95
2041,683,23,2,214.98
2042,683,22,3,58.11
2043,684,16,3,305.12
2044,684,15,3,58.01
2045,685,30,2,17.71
2046,686,35,3,130.31
2047,686,16,3,305.12
2048,686,26,3,182.03
2049,686,17,3,204.12
2050,687,20,1,321.8
2051,687,36,3,187.26
2052,687,17,3,204.12
2053,688,34,2,303.68
2054,688,24,1,336.85
2055,689,3,3,275.19
2056,690,27,1,114.9
2057,690,17,3,204.12
2058,690,16,1,305.12
2059,690,20,3,321.8
2060,690,8,2,414.68
2061,691,9,1,199.78
2062,691,27,3,114.9
2063,692,13,2,136.95
2064,693,24,1,336.85
2065,693,18,3,378.66
2066,694,16,3,305.12
2067,694,12,2,325.29
2068,695,32,1,177.8
2069,695,39,3,213.32
2070,695,26,3,182.03
2071,695,23,2,214.98
2072,695,21,2,394.67
2073,696,8,2,414.68
2074,696,27,1,114.9
2075,696,5,2,363.5
2076,696,24,3,336.85
2077,696,36,2,187.26
2078,697,14,3,126.74
2079,697,33,1,167.3
2080,697,37,2,464.94
2081,697,35,2,130.31
2082,697,25,2,157.97
2083,698,32,2,177.8
2084,699,9,2,199.78
2085,699,26,2,182.03
2086,699,13,3,136.95
2087,700,35,1,130.31
2088,700,9,1,199.78
2089,701,24,3,336.85
2090,702,4,1,147.85
2091,702,31,2,68.91
2092,703,39,3,213.32
2093,703,1,2,108.61
2094,704,19,2,266.44
2095,704,8,3,414.68
2096,704,17,2,204.12
2097,705,29,3,235.36
2098,705,11,2,48.15
2099,706,29,3,235.36
2100,706,7,3,252.32
2101,706,24,2,336.85
2102,706,6,1,422.95
2103,706,12,1,325.29
2104,707,16,3,305.12
2105,707,11,2,48.15
2106,708,21,3,394.67
2107,709,3,1,275.19
2108,710,7,1,252.32
2109,710,31,1,68.91
2110,710,12,1,325.29
2111,711,31,1,68.91
2112,711,28,3,272.86
2113,711,18,3,378.66
2114,711,1,2,108.61
2115,711,2,1,163.39
2116,712,28,3,272.86
2117,712,6,3,422.95
2118,712,30,2,17.71
2119,712,15,1,58.01
2120,713,13,2,136.95
2121,713,10,1,264.29
2122,714,17,3,204.12
2123,714,7,1,252.32
2124,714,39,3,213.32
2125,715,16,3,305.12
2126,715,21,1,394.67
2127,715,10,2,264.29
2128,716,13,3,136.95
2129,716,1,2,108.61
2130,716,39,2,213.32
2131,716,23,3,214.98
2132,716,27,1,114.9
2133,717,11,1,48.15
2134,717,12,3,325.29
2135,718,39,2,213.32
2136,718,38,3,323.23
2137,718,40,1,241.88
2138,718,26,3,182.03
2139,718,29,2,235.36
2140,719,1,3,108.61
2141,719,22,2,58.11
2142,719,35,2,130.31
2143,719,13,2,136.95
2144,720,35,2,130.31
2145,721,15,2,58.01
2146,721,33,1,167.3
2147,721,18,2,378.66
2148,722,5,3,363.5
2149,722,28,3,272.86
2150,722,18,3,378.66
2151,722,4,2,147.85
2152,722,13,1,136.95
2153,723,33,2,167.3
2154,723,32,2,177.8
2155,724,11,2,48.15
2156,724,8,1,414.68
2157,724,14,1,126.74
2158,724,6,2,422.95
2159,724,22,3,58.11
2160,725,8,1,414.68
2161,725,10,1,264.29
2162,726,19,2,266.44
2163,726,14,1,126.74
2164,726,17,3,204.12
2165,726,40,3,241.88
2166,726,16,2,305.12
2167,727,24,2,336.85
2168,727,29,3,235.36
2169,728,39,3,213.32
2170,729,19,2,266.44
2171,729,36,3,187.26
2172,729,20,2,321.8
2173,730,36,2,187.26
2174,730,20,3,321.8
2175,730,2,1,163.39
2176,731,1,2,108.61
2177,731,25,1,157.97
2178,731,32,1,177.8
2179,731,11,2,48.15
2180,732,11,2,48.15
2181,732,14,2,126.74
2182,732,5,3,363.5
2183,733,12,1,325.29
2184,733,23,2,214.98
2185,733,28,1,272.86
2186,733,20,3,321.8
2187,733,25,3,157.97
2188,734,14,2,126.74
2189,735,21,3,394.67
2190,736,12,3,325.29
2191,736,14,2,126.74
2192,736,23,2,214.98
2193,737,35,3,130.31
2194,737,18,2,378.66
2195,737,36,2,187.26
2196,738,32,2,177.8
2197,738,5,1,363.5
2198,738,38,3,323.23
2199,739,40,3,241.88
2200,739,11,1,48.15
2201,739,4,3,147.85
2202,739,35,1,130.31
2203,740,8,2,414.68
2204,740,7,2,252.32
2205,740,15,2,58.01
2206,740,24,3,336.85
2207,741,2,1,163.39
2208,741,32,2,177.8
2209,741,33,3,167.3
2210,742,26,2,182.03
2211,742,27,3,114.9
2212,742,11,2,48.15
2213,742,33,2,167.3
2214,742,2,1,163.39
2215,743,33,2,167.3
2216,743,35,2,130.31
2217,743,3,3,275.19
2218,744,5,1,363.5
2219,744,38,2,323.23
2220,745,24,2,336.85
2221,745,9,1,199.78
2222,745,35,3,130.31
2223,745,3,3,275.19
2224,745,26,3,182.03
2225,746,33,3,167.3
